ts,team,st,f,tag,margin,sid,name,pos,proj,actual,rem_fit,live_fit,live_v1,live_naive
2026-09-09 21:57:06,SEA,in,0.526,Q3 13:26,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.81,1.81,1.61,1.85
2026-09-09 21:57:06,NE,in,0.526,Q3 13:26,7.0,9501,Demario Douglas,WR,5.6,3.0,2.23,5.23,5.66,5.65
2026-09-09 21:57:06,SEA,in,0.526,Q3 13:26,-7.0,2747,Jason Myers,K,8.5,0.0,3.5,3.5,3.5,4.03
2026-09-09 21:57:06,NE,in,0.526,Q3 13:26,7.0,12713,Andy Borregales,K,7.1,1.0,3.04,4.04,4.04,4.36
2026-09-09 21:57:06,SEA,in,0.526,Q3 13:26,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.44,7.44,7.44,7.41
2026-09-09 21:57:06,NE,in,0.526,Q3 13:26,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.81,15.81,15.81,14.75
2026-09-09 21:57:06,NE,in,0.526,Q3 13:26,7.0,13421,Eli Raridon,TE,1.8,7.2,1.2,8.4,8.79,8.05
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.8,20.1,19.5,19.49
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,5859,A.J. Brown,WR,16.3,5.6,6.24,11.84,12.97,13.32
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,11564,Drake Maye,QB,19.4,10.76,7.89,18.65,20.02,19.95
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,7611,Rhamondre Stevenson,RB,17.5,3.9,6.89,10.79,11.56,12.19
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.35,9.55,9.64,9.89
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.45,3.45,3.99,4.6
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.71,8.23,7.33,8.29
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.94,3.94,3.5,4.03
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,3214,Hunter Henry,TE,9.7,3.6,3.73,7.33,8.02,8.2
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.75,1.05,1.08,1.15
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.77,5.17,4.82,5.14
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,12048,George Holani,RB,6.6,2.3,2.94,5.24,5.29,5.43
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.43,3.43,3.05,3.51
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,4177,Mack Hollins,WR,3.3,1.9,1.32,3.22,3.48,3.46
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.81,1.81,1.61,1.85
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,9501,Demario Douglas,WR,5.6,3.0,2.23,5.23,5.66,5.65
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,2747,Jason Myers,K,8.5,0.0,3.5,3.5,3.5,4.03
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,12713,Andy Borregales,K,7.1,1.0,3.04,4.04,4.04,4.36
2026-09-09 21:58:07,SEA,in,0.526,Q3 13:26,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.44,7.44,7.44,7.41
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.81,15.81,15.81,14.75
2026-09-09 21:58:07,NE,in,0.526,Q3 13:26,7.0,13421,Eli Raridon,TE,1.8,7.2,1.2,8.4,8.79,8.05
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.8,20.1,19.5,19.49
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,5859,A.J. Brown,WR,16.3,5.6,6.24,11.84,12.97,13.32
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,11564,Drake Maye,QB,19.4,10.76,7.89,18.65,20.02,19.95
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,7611,Rhamondre Stevenson,RB,17.5,3.9,6.89,10.79,11.56,12.19
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.35,9.55,9.64,9.89
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.45,3.45,3.99,4.6
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.71,8.23,7.33,8.29
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.94,3.94,3.5,4.03
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,3214,Hunter Henry,TE,9.7,3.6,3.73,7.33,8.02,8.2
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.75,1.05,1.08,1.15
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.77,5.17,4.82,5.14
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,12048,George Holani,RB,6.6,2.3,2.94,5.24,5.29,5.43
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.43,3.43,3.05,3.51
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,4177,Mack Hollins,WR,3.3,1.9,1.32,3.22,3.48,3.46
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.81,1.81,1.61,1.85
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,9501,Demario Douglas,WR,5.6,3.0,2.23,5.23,5.66,5.65
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,2747,Jason Myers,K,8.5,0.0,3.5,3.5,3.5,4.03
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,12713,Andy Borregales,K,7.1,1.0,3.04,4.04,4.04,4.36
2026-09-09 21:59:07,SEA,in,0.526,Q3 13:26,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.44,7.44,7.44,7.41
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.81,15.81,15.81,14.75
2026-09-09 21:59:07,NE,in,0.526,Q3 13:26,7.0,13421,Eli Raridon,TE,1.8,7.2,1.2,8.4,8.79,8.05
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.8,20.1,19.5,19.49
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,5859,A.J. Brown,WR,16.3,5.6,6.24,11.84,12.97,13.32
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,11564,Drake Maye,QB,19.4,10.76,7.89,18.65,20.02,19.95
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,7611,Rhamondre Stevenson,RB,17.5,3.9,6.89,10.79,11.56,12.19
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.35,9.55,9.64,9.89
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.45,3.45,3.99,4.6
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.71,8.23,7.33,8.29
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.94,3.94,3.5,4.03
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,3214,Hunter Henry,TE,9.7,3.6,3.73,7.33,8.02,8.2
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.75,1.05,1.08,1.15
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.77,5.17,4.82,5.14
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,12048,George Holani,RB,6.6,2.3,2.94,5.24,5.29,5.43
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.43,3.43,3.05,3.51
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,4177,Mack Hollins,WR,3.3,1.9,1.32,3.22,3.48,3.46
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.81,1.81,1.61,1.85
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,9501,Demario Douglas,WR,5.6,3.0,2.23,5.23,5.66,5.65
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,2747,Jason Myers,K,8.5,0.0,3.5,3.5,3.5,4.03
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,12713,Andy Borregales,K,7.1,1.0,3.04,4.04,4.04,4.36
2026-09-09 22:00:08,SEA,in,0.526,Q3 13:26,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.44,7.44,7.44,7.41
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.81,15.81,15.81,14.75
2026-09-09 22:00:08,NE,in,0.526,Q3 13:26,7.0,13421,Eli Raridon,TE,1.8,7.2,1.2,8.4,8.79,8.05
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.77,20.07,19.47,19.46
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,5859,A.J. Brown,WR,16.3,5.6,6.22,11.82,12.94,13.3
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,11564,Drake Maye,QB,19.4,10.76,7.86,18.62,19.98,19.92
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,7611,Rhamondre Stevenson,RB,17.5,3.9,6.86,10.76,11.53,12.16
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.32,9.52,9.61,9.87
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.44,3.44,3.98,4.58
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.69,8.21,7.3,8.26
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.93,3.93,3.48,4.01
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,3214,Hunter Henry,TE,9.7,3.6,3.72,7.32,8.0,8.18
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.75,1.05,1.07,1.15
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.76,5.16,4.8,5.13
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,12048,George Holani,RB,6.6,2.3,2.93,5.23,5.28,5.42
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.42,3.42,3.03,3.49
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,4177,Mack Hollins,WR,3.3,1.9,1.32,3.22,3.48,3.46
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.8,1.8,1.6,1.84
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,9501,Demario Douglas,WR,5.6,3.0,2.22,5.22,5.65,5.64
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,2747,Jason Myers,K,8.5,0.0,3.48,3.48,3.48,4.01
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,12713,Andy Borregales,K,7.1,1.0,3.03,4.03,4.03,4.35
2026-09-09 22:01:09,SEA,in,0.528,Q3 13:20,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.42,7.42,7.42,7.4
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.79,15.79,15.79,14.74
2026-09-09 22:01:09,NE,in,0.528,Q3 13:20,7.0,13421,Eli Raridon,TE,1.8,7.2,1.19,8.39,8.79,8.05
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.57,19.87,19.23,19.25
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,5859,A.J. Brown,WR,16.3,5.6,6.07,11.67,12.75,13.12
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,11564,Drake Maye,QB,19.4,10.56,7.65,18.21,19.52,19.51
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,7611,Rhamondre Stevenson,RB,17.5,4.4,6.75,11.15,11.89,12.47
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.18,9.38,9.48,9.74
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.36,3.36,3.87,4.48
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.54,8.06,7.13,8.09
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.86,3.86,3.39,3.92
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,3214,Hunter Henry,TE,9.7,3.6,3.63,7.23,7.89,8.08
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.73,1.03,1.05,1.13
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.69,5.09,4.72,5.04
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,12048,George Holani,RB,6.6,2.3,2.85,5.15,5.2,5.35
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.36,3.36,2.95,3.41
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,4177,Mack Hollins,WR,3.3,1.9,1.29,3.19,3.44,3.42
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.77,1.77,1.56,1.8
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,9501,Demario Douglas,WR,5.6,3.0,2.17,5.17,5.58,5.58
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,2747,Jason Myers,K,8.5,0.0,3.39,3.39,3.39,3.92
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,12713,Andy Borregales,K,7.1,1.0,2.95,3.95,3.95,4.28
2026-09-09 22:02:10,SEA,in,0.539,Q3 12:41,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.34,7.34,7.34,7.32
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.7,15.7,15.7,14.68
2026-09-09 22:02:10,NE,in,0.539,Q3 12:41,7.0,13421,Eli Raridon,TE,1.8,7.2,1.17,8.37,8.75,8.03
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.57,19.87,19.23,19.25
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,5859,A.J. Brown,WR,16.3,5.6,6.07,11.67,12.75,13.12
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,11564,Drake Maye,QB,19.4,10.76,7.68,18.44,19.75,19.71
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,7611,Rhamondre Stevenson,RB,17.5,3.9,6.67,10.57,11.34,11.97
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.18,9.38,9.48,9.74
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.36,3.36,3.87,4.48
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.54,8.06,7.13,8.09
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.86,3.86,3.39,3.92
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,3214,Hunter Henry,TE,9.7,3.6,3.63,7.23,7.89,8.08
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.73,1.03,1.05,1.13
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.69,5.09,4.72,5.04
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,12048,George Holani,RB,6.6,2.3,2.85,5.15,5.2,5.35
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.36,3.36,2.95,3.41
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,4177,Mack Hollins,WR,3.3,1.9,1.29,3.19,3.44,3.42
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.77,1.77,1.56,1.8
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,9501,Demario Douglas,WR,5.6,3.0,2.17,5.17,5.58,5.58
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,2747,Jason Myers,K,8.5,0.0,3.39,3.39,3.39,3.92
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,12713,Andy Borregales,K,7.1,1.0,2.95,3.95,3.95,4.28
2026-09-09 22:03:11,SEA,in,0.539,Q3 12:41,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.34,7.34,7.34,7.32
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.7,15.7,15.7,14.68
2026-09-09 22:03:11,NE,in,0.539,Q3 12:41,7.0,13421,Eli Raridon,TE,1.8,7.2,1.17,8.37,8.75,8.03
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.34,19.64,18.95,18.99
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,5859,A.J. Brown,WR,16.3,5.6,5.89,11.49,12.52,12.9
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,11564,Drake Maye,QB,19.4,10.96,7.48,18.44,19.68,19.65
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,7611,Rhamondre Stevenson,RB,17.5,5.4,6.66,12.06,12.76,13.24
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,13286,Jadarian Price,RB,12.0,4.2,5.01,9.21,9.31,9.58
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,8121,Romeo Doubs,WR,9.7,0.0,3.26,3.26,3.75,4.35
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,4943,Sam Darnold,QB,16.4,0.52,7.35,7.87,6.91,7.87
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,8676,Rashid Shaheed,WR,8.5,0.0,3.76,3.76,3.28,3.81
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,3214,Hunter Henry,TE,9.7,3.6,3.53,7.13,7.75,7.95
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,11435,Emanuel Wilson,RB,1.8,0.3,0.7,1.0,1.03,1.11
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,11603,A.J. Barner,TE,7.9,1.4,3.6,5.0,4.61,4.94
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,12048,George Holani,RB,6.6,2.3,2.76,5.06,5.11,5.26
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,4039,Cooper Kupp,WR,7.4,0.0,3.27,3.27,2.86,3.32
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,4177,Mack Hollins,WR,3.3,1.9,1.25,3.15,3.39,3.38
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,12521,Elijah Arroyo,TE,3.9,0.0,1.73,1.73,1.51,1.75
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,9501,Demario Douglas,WR,5.6,3.0,2.1,5.1,5.5,5.51
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,2747,Jason Myers,K,8.5,0.0,3.28,3.28,3.28,3.81
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,12713,Andy Borregales,K,7.1,6.0,3.41,9.41,9.41,9.18
2026-09-09 22:04:11,SEA,in,0.552,Q3 11:53,-7.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.23,7.23,7.23,7.23
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.58,15.58,15.58,14.6
2026-09-09 22:04:11,NE,in,0.552,Q3 11:53,7.0,13421,Eli Raridon,TE,1.8,7.2,1.13,8.33,8.7,8.01
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.75,20.05,18.92,18.97
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,5859,A.J. Brown,WR,16.3,5.6,5.51,11.11,12.5,12.89
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,11564,Drake Maye,QB,19.4,10.96,6.89,17.85,19.66,19.63
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,7611,Rhamondre Stevenson,RB,17.5,5.4,6.53,11.93,12.74,13.22
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,13286,Jadarian Price,RB,12.0,4.2,5.08,9.28,9.29,9.56
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,8121,Romeo Doubs,WR,9.7,0.0,3.04,3.04,3.74,4.34
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,4943,Sam Darnold,QB,16.4,0.52,7.82,8.34,6.89,7.85
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,8676,Rashid Shaheed,WR,8.5,0.0,3.94,3.94,3.27,3.8
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,3214,Hunter Henry,TE,9.7,3.6,3.3,6.9,7.74,7.94
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,11435,Emanuel Wilson,RB,1.8,0.3,0.71,1.01,1.03,1.1
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,11603,A.J. Barner,TE,7.9,1.4,3.77,5.17,4.6,4.93
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,12048,George Holani,RB,6.6,2.3,2.79,5.09,5.1,5.25
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,4039,Cooper Kupp,WR,7.4,0.0,3.43,3.43,2.85,3.31
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,4177,Mack Hollins,WR,3.3,1.9,1.17,3.07,3.38,3.37
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,12521,Elijah Arroyo,TE,3.9,0.0,1.81,1.81,1.5,1.74
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,9501,Demario Douglas,WR,5.6,3.0,1.97,4.97,5.49,5.5
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,2747,Jason Myers,K,8.5,0.0,3.27,3.27,3.27,3.8
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,12713,Andy Borregales,K,7.1,6.0,3.4,9.4,9.4,9.17
2026-09-09 22:05:12,SEA,in,0.553,Q3 11:49,-10.0,SEA,Seattle Seahawks D/ST,DST,7.2,4.0,3.22,7.22,7.22,7.22
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,NE,New England Patriots D/ST,DST,5.8,12.0,3.57,15.57,15.57,14.59
2026-09-09 22:05:12,NE,in,0.553,Q3 11:49,10.0,13421,Eli Raridon,TE,1.8,7.2,1.09,8.29,8.7,8.0
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,9488,Jaxon Smith-Njigba,WR,19.4,10.3,9.75,20.05,18.92,18.97
2026-09-09 22:06:13,NE,in,0.553,Q3 11:49,10.0,5859,A.J. Brown,WR,16.3,5.6,5.51,11.11,12.5,12.89
2026-09-09 22:06:13,NE,in,0.553,Q3 11:49,10.0,11564,Drake Maye,QB,19.4,10.96,6.89,17.85,19.66,19.63
2026-09-09 22:06:13,NE,in,0.553,Q3 11:49,10.0,7611,Rhamondre Stevenson,RB,17.5,5.4,6.53,11.93,12.74,13.22
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,13286,Jadarian Price,RB,12.0,4.2,5.08,9.28,9.29,9.56
2026-09-09 22:06:13,NE,in,0.553,Q3 11:49,10.0,8121,Romeo Doubs,WR,9.7,0.0,3.04,3.04,3.74,4.34
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,4943,Sam Darnold,QB,16.4,0.52,7.82,8.34,6.89,7.85
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,8676,Rashid Shaheed,WR,8.5,0.0,3.94,3.94,3.27,3.8
2026-09-09 22:06:13,NE,in,0.553,Q3 11:49,10.0,3214,Hunter Henry,TE,9.7,3.6,3.3,6.9,7.74,7.94
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,11435,Emanuel Wilson,RB,1.8,0.3,0.71,1.01,1.03,1.1
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,11603,A.J. Barner,TE,7.9,1.4,3.77,5.17,4.6,4.93
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,12048,George Holani,RB,6.6,2.3,2.79,5.09,5.1,5.25
2026-09-09 22:06:13,SEA,in,0.553,Q3 11:49,-10.0,4039,Cooper Kupp,WR,7.4,0.0,3.43,3.43,2.85,3.31
